Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRI59,OUT046,3852.561523
DRC36,OUT049,2860.947266
FDS15,OUT019,358.053833
FDI07,OUT018,2759.434082
FDZ15,OUT018,1724.597412
NCX41,OUT027,5575.062012
NCO29,OUT019,439.5965271
FDF57,OUT013,2728.893799
FDI33,OUT035,1485.091431
DRJ47,OUT049,2878.607666
FDB34,OUT046,1358.140015
FDY22,OUT027,3518.166748
DRL11,OUT017,2621.749512
FDY46,OUT035,3183.580078
FDG17,OUT013,3968.640137
FDE52,OUT018,1214.591919
DRP47,OUT027,6080.637695
FDO01,OUT010,387.1138916
FDL09,OUT046,2720.823975
FDR57,OUT013,2511.081787
DRD37,OUT035,834.5289917
FDQ36,OUT027,1195.082764
FDL33,OUT049,3110.212891
FDL48,OUT045,802.6657715
FDL28,OUT049,4008.063232
NCN29,OUT046,805.3346558
FDO13,OUT035,2762.353027
FDB38,OUT045,2703.53125
FDI36,OUT035,3181.724121
FDI58,OUT035,1479.290039
FDH22,OUT018,1853.576904
FDQ27,OUT013,1658.722412
FDT33,OUT046,2704.090088
FDC56,OUT045,1876.186035
FDF14,OUT046,2423.503906
FDQ39,OUT017,3176.239502
NCM43,OUT017,2757.257568
FDS46,OUT035,1938.686768
FDI22,OUT049,3640.314941
NCE43,OUT045,2735.316895
FDZ36,OUT010,543.7803345
FDR13,OUT019,349.7738037
FDP46,OUT018,1292.546265
FDW56,OUT019,540.2449951
FDB40,OUT017,2462.391602
FDM28,OUT018,2536.30127
FDV49,OUT013,4099.450195
NCS53,OUT018,2182.012695
FDO03,OUT049,4037.994141
FDT15,OUT035,3220.763916
FDD33,OUT049,3850.389648
FDX13,OUT017,4116.334473
FDH60,OUT013,3103.438477
DRH51,OUT046,1358.12146
NCL07,OUT049,704.0776978
FDW51,OUT045,3500.537109
FDF21,OUT019,543.4597778
FDH26,OUT019,374.7501221
FDJ03,OUT049,806.3371582
FDU35,OUT017,1603.529907
DRL01,OUT018,3376.677002
FDE59,OUT045,676.0789795
FDI60,OUT035,1125.435303
DRH39,OUT035,1352.2146
FDK36,OUT049,806.3474731
FDN52,OUT045,1355.404053
FDU12,OUT017,4082.25708
NCT05,OUT027,6004.453613
FDS37,OUT027,3009.127441
FDK24,OUT017,822.5152588
DRF36,OUT013,3118.811279
FDN46,OUT010,337.7399902
NCN06,OUT045,2680.353027
FDD59,OUT035,1348.1521
FDM14,OUT045,1717.571777
FDO10,OUT018,759.4046021
FDU35,OUT013,1571.582642
NCA30,OUT018,2754.500977
NCO41,OUT049,1579.822144
FDI24,OUT046,2846.574951
FDZ16,OUT046,3096.129639
FDV47,OUT046,1346.22998
FDV16,OUT045,677.3198242
FDZ22,OUT035,1376.247559
FDO20,OUT010,664.250061
FDW38,OUT013,937.1835938
FDW52,OUT045,2701.293945
FDT43,OUT019,146.6154785
NCS29,OUT045,4098.669434
NCC31,OUT017,2470.653809
FDA21,OUT017,3195.31958
FDQ55,OUT046,1886.90686
NCE54,OUT049,1241.592896
FDD45,OUT017,1604.05249
NCP17,OUT017,1126.779541
FDR47,OUT035,3176.239502
DRM35,OUT013,2849.263428
FDR47,OUT019,540.2449951
FDX19,OUT010,562.9490967
FDV22,OUT027,3624.674561
FDQ46,OUT027,2906.096191
DRO47,OUT045,1871.674194
FDB44,OUT010,692.5697632
FDN02,OUT010,599.0531616
FDW10,OUT045,2861.933105
FDJ41,OUT019,893.0187988
FDM50,OUT046,938.026123
FDW10,OUT035,2912.88208
FDY48,OUT049,1668.854858
NCE30,OUT027,5461.186523
FDO04,OUT045,930.1643066
FDQ26,OUT010,243.9197998
NCX29,OUT018,2178.849609
FDE39,OUT046,1891.762573
NCR54,OUT027,5400.568359
NCP55,OUT027,1620.215576
FDX22,OUT017,3744.712646
FDI05,OUT035,1240.737061
FDC51,OUT027,3154
FDC10,OUT013,1872.582153
FDJ46,OUT045,2873.422852
FDV10,OUT010,71.45109558
FDX12,OUT027,5960.492188
FDL43,OUT019,295.6374512
DRB13,OUT046,3039.384521
FDF59,OUT027,3281.561035
FDT35,OUT049,2752.234131
NCJ19,OUT035,969.7156372
FDT35,OUT018,2441.980225
FDI48,OUT046,800.9404297
DRC24,OUT019,393.9933167
NCZ05,OUT017,1690.325928
FDJ57,OUT049,3145.533936
FDX11,OUT017,3197.551758
FDE09,OUT035,1796.226318
NCK06,OUT049,1954.261597
DRE37,OUT017,3153.054688
FDV56,OUT046,1664.219727
FDY43,OUT017,2786.992188
FDV35,OUT013,2397.369141
FDF05,OUT019,868.019043
FDA36,OUT035,3101.623047
FDS13,OUT027,6115.404785
FDU47,OUT013,2166.831055
FDI36,OUT010,539.2037964
FDH48,OUT046,1356.802124
FDZ14,OUT013,2040.810425
FDS46,OUT013,2040.810425
FDE21,OUT017,1921.769409
FDA26,OUT049,3654.012451
FDV12,OUT046,1591.948242
FDL46,OUT019,350.4465637
FDN57,OUT013,2166.212158
NCJ18,OUT017,1906.517456
FDO36,OUT045,2875.305176
FDX55,OUT018,3101.650146
FDT25,OUT019,372.9573669
FDD16,OUT049,1239.995117
NCX18,OUT013,3070.477051
NCG55,OUT018,1716.507202
NCV18,OUT049,1354.627563
NCS18,OUT035,1694.2323
FDC37,OUT045,1660.857056
FDE47,OUT046,2050.939697
DRG49,OUT019,566.7109985
FDC39,OUT049,3645.705322
FDH24,OUT019,441.5539551
FDV39,OUT027,5066.864258
NCL17,OUT045,2172.532227
NCY53,OUT035,1908.061035
FDH52,OUT013,1088.481445
NCD19,OUT018,784.8277588
FDI44,OUT046,1325.584351
DRD49,OUT027,6063.45459
FDN08,OUT035,1906.517456
FDO20,OUT027,6075.595703
FDY02,OUT046,4062.415527
FDX23,OUT045,1483.055176
FDX01,OUT017,1917.405396
FDH20,OUT027,2541.121826
NCX41,OUT017,3743.743652
FDD21,OUT027,3005.581299
DRH11,OUT019,242.6040039
DRE60,OUT018,3426.353271
FDB10,OUT013,3945.520752
FDH38,OUT013,1882.009033
NCL07,OUT018,536.3173218
FDD48,OUT046,1886.342651
NCT54,OUT027,2471.643066
FDF32,OUT027,5424.387695
DRH51,OUT045,1363.144653
DRG03,OUT035,2457.109619
NCY42,OUT019,391.9333801
FDH32,OUT017,1601.939453
NCJ06,OUT027,3137.953857
FDH47,OUT027,2576.544434
FDZ08,OUT018,1201.688843
FDK16,OUT017,1604.05249
DRG01,OUT018,1082.613281
NCM53,OUT027,2597.843018
NCB07,OUT035,3174.930664
NCZ06,OUT035,3902.18335
FDU48,OUT049,2142.277588
NCB55,OUT027,1743.969849
FDP15,OUT013,4068.618652
FDF17,OUT046,3111.591309
NCN06,OUT049,2687.938721
DRM48,OUT018,547.4014893
FDH10,OUT046,3111.456299
FDC60,OUT018,1222.681763
FDE35,OUT018,782.5319824
DRI23,OUT013,2665.217285
NCR38,OUT013,3867.60083
FDP04,OUT035,1002.803833
NCW17,OUT045,2135.567139
FDX34,OUT017,2076.030273
NCK53,OUT045,1574.921509
NCO54,OUT010,228.0229797
NCH55,OUT046,2065.334473
FDT44,OUT027,3039.03418
DRG49,OUT046,3913.054199
FDX46,OUT010,235.438324
DRG36,OUT049,2850.031494
FDU37,OUT049,1330.132813
FDK10,OUT049,2888.528076
DRF37,OUT027,6280.50293
FDC44,OUT035,1902.005615
FDP15,OUT046,4075.906982
FDZ27,OUT027,1257.226074
FDY22,OUT019,388.1978455
DRG51,OUT035,2777.936035
FDN58,OUT045,3913.939453
FDW01,OUT049,2411.953613
FDX24,OUT018,1320.807007
FDO51,OUT017,729.8792725
FDJ52,OUT027,4173.65625
NCY06,OUT010,383.2193604
FDE20,OUT018,2432.140381
FDT23,OUT010,298.1106873
FDQ51,OUT046,803.7675171
FDE35,OUT046,941.8806763
FDB46,OUT013,3450.549805
NCG19,OUT035,3830.070313
NCL06,OUT018,3590.642578
FDT36,OUT019,41.49315643
FDC56,OUT049,2046.252686
FDJ26,OUT049,3543.526123
FDZ59,OUT017,2786.992188
FDV11,OUT027,4634.958008
FDR13,OUT010,346.3618469
FDI15,OUT018,3597.415771
FDF47,OUT018,3408.691895
NCB54,OUT019,371.0816956
NCK19,OUT027,5410.94873
FDX16,OUT017,2452.426758
FDL50,OUT045,2054.846924
NCE31,OUT035,715.6691895
DRJ01,OUT049,2674.454834
FDE22,OUT013,2574.793457
FDY20,OUT019,306.543396
NCO14,OUT045,747.0698853
NCR50,OUT017,2463.454346
DRM47,OUT017,3184.298828
FDO27,OUT010,287.8764954
FDJ20,OUT027,3267.493896
NCX17,OUT013,3804.039063
FDG59,OUT049,682.236084
FDD52,OUT045,1664.054565
FDO48,OUT017,3920.300781
FDC59,OUT019,261.5270386
FDS15,OUT018,1499.295044
FDB47,OUT035,3728.846924
FDV14,OUT019,295.2470093
FDB27,OUT013,3106.647461
FDA35,OUT035,2076.823975
FDN51,OUT018,3559.672852
FDO39,OUT019,535.050354
FDB28,OUT049,3091.084961
DRJ25,OUT046,802.5569458
FDH46,OUT027,2591.929932
FDI10,OUT045,2866.728516
FDU21,OUT018,530.3165283
FDD09,OUT049,2899.125244
FDD10,OUT046,2845.266602
FDN31,OUT010,537.9654541
FDA46,OUT018,2753.400635
FDM56,OUT046,1657.493286
FDF11,OUT010,724.2150879
FDS32,OUT018,1953.875
NCM06,OUT013,2400.376465
FDZ26,OUT045,3816.516113
FDO01,OUT013,2129.24707
FDJ46,OUT049,2871.604492
FDG26,OUT019,835.0675049
FDZ38,OUT035,2943.150146
NCO55,OUT013,1655.92334
FDT60,OUT035,2075.852295
FDW37,OUT049,1452.201172
NCK42,OUT018,3095.965332
FDA45,OUT046,2832.949463
FDW55,OUT018,3557.757324
FDY44,OUT017,3192.041992
FDQ31,OUT017,1386.223267
FDM09,OUT049,2871.487549
FDH12,OUT018,1501.722778
NCQ43,OUT035,1747.029419
FDT33,OUT035,2812.890625
NCT41,OUT018,2168.892334
DRJ25,OUT010,151.1772461
NCQ41,OUT046,3118.323242
NCN17,OUT049,1646.397705
DRO35,OUT027,3051.274414
FDU27,OUT018,667.1913452
FDY43,OUT027,4378.60791
FDG46,OUT035,1916.880127
DRL49,OUT018,2104.588623
NCB55,OUT049,945.2700195
FDK28,OUT049,4106.694824
FDO49,OUT045,795.3240356
FDT03,OUT013,3062.337158
FDW33,OUT027,2609.043945
FDR02,OUT035,1797.435913
FDF50,OUT013,3078.056152
FDA40,OUT018,1305.885742
NCT53,OUT018,2390.411377
FDY60,OUT035,2228.718018
FDP44,OUT027,2597.871094
NCQ50,OUT045,3594.992676
NCC30,OUT017,2937.750488
FDQ60,OUT018,1770.53186
FDG41,OUT046,1667.116821
FDQ03,OUT046,3944.065918
FDM03,OUT045,1658.522949
FDZ51,OUT018,1323.27771
DRF51,OUT035,724.2729492
FDF39,OUT017,4113.805664
FDW52,OUT035,2754.146973
FDY22,OUT049,2413.281006
FDG14,OUT013,2405.504883
FDA57,OUT017,723.1489258
FDL45,OUT019,373.340271
FDX28,OUT046,1577.422241
NCQ54,OUT013,2742.365234
FDH40,OUT045,1323.947876
FDU52,OUT035,2551.417236
FDT60,OUT010,376.8375854
FDK08,OUT045,1579.975342
FDN04,OUT049,2882.639648
FDE50,OUT013,3120.019531
FDI16,OUT049,816.8712769
FDM50,OUT049,951.6478882
NCV30,OUT049,973.9163818
FDT44,OUT013,1870.247559
FDY60,OUT013,2415.757568
FDT56,OUT017,969.7156372
FDV58,OUT018,2750.543457
FDU04,OUT013,2046.926392
NCN05,OUT027,4997.194824
FDI53,OUT018,2397.521973
FDD34,OUT046,2688.942627
FDW47,OUT027,3267.900146
FDT51,OUT027,2843.062012
FDO27,OUT013,1570.44104
NCQ18,OUT018,1513.471802
NCW05,OUT013,1663.119141
FDI15,OUT010,804.1345215
NCH43,OUT010,501.7648621
FDT40,OUT049,2055.630127
NCG19,OUT017,3824.483643
NCM30,OUT035,725.6907349
FDB38,OUT017,2634.928711
FDB22,OUT046,2398.011963
FDC58,OUT046,704.0095215
NCI29,OUT013,2177.701904
FDA23,OUT010,283.835907
DRG48,OUT013,2346.32959
FDV21,OUT013,2039.206909
NCG18,OUT019,343.9125977
FDG40,OUT045,677.3198242
FDU24,OUT018,1431.464233
FDA22,OUT049,2715.297852
FDY35,OUT046,793.6321411
FDJ15,OUT045,3172.236084
NCW18,OUT018,3483.694824
FDK56,OUT018,2754.500977
FDF44,OUT046,2166.623047
FDP51,OUT049,1904.207642
FDU22,OUT027,3034.318359
FDM28,OUT017,2918.951416
NCL42,OUT046,3974.720215
FDJ15,OUT019,560.4325562
FDI32,OUT018,1722.463013
DRL11,OUT046,2564.883301
DRO59,OUT018,1081.144165
FDA07,OUT019,368.9534912
NCO53,OUT013,3125.375488
FDO21,OUT045,3803.271484
FDW39,OUT045,2875.632568
NCV17,OUT013,2143.496826
FDE22,OUT046,2573.124268
NCB06,OUT018,2289.130615
DRF48,OUT017,3185.001709
FDB05,OUT013,4002.447998
FDP28,OUT027,6212.608887
FDP23,OUT046,3572.800537
NCS41,OUT018,2787.554932
FDS40,OUT018,534.8324585
FDA16,OUT017,3663.285889
FDN20,OUT035,2818.25415
FDF04,OUT027,5936.10498
DRG36,OUT018,2454.832031
FDW16,OUT018,1326.941162
FDU09,OUT017,966.4437866
FDW01,OUT046,2400.219727
FDB15,OUT045,3949.36084
NCJ17,OUT049,1358.263916
NCT18,OUT018,2787.554932
FDG16,OUT018,3095.413086
FDP27,OUT017,3161.295166
FDQ44,OUT027,3232.596191
FDL50,OUT027,3269.608887
FDW57,OUT027,4649.114258
FDS34,OUT013,1868.134521
NCV30,OUT035,979.2108765
FDD26,OUT018,2753.26709
FDA03,OUT045,2414.5
FDS27,OUT018,2733.310791
FDM12,OUT013,3112.782227
NCV42,OUT027,2869.199707
NCS41,OUT046,3150.539551
FDN56,OUT018,1952.674683
DRK59,OUT046,3844.90918
NCG18,OUT046,1667.841919
NCN26,OUT017,1920.895996
FDI60,OUT027,1885.658691
NCI43,OUT049,804.7803345
NCL17,OUT049,2178.43335
FDQ19,OUT019,653.4385986
FDY43,OUT049,2742.902588
FDR36,OUT049,711.493103
FDJ58,OUT049,2860.688721
DRY23,OUT045,707.8946533
FDK26,OUT027,5101.28125
DRH03,OUT045,1576.79541
FDC10,OUT010,365.1171875
FDD23,OUT013,3113.537842
FDP32,OUT045,2055.647217
FDO31,OUT035,1352.387451
FDQ57,OUT013,2414.788574
FDX32,OUT027,3479.571533
FDC39,OUT027,5678.302246
FDU55,OUT046,4107.129395
FDL45,OUT013,2049.640869
DRK37,OUT049,3125.326416
FDK22,OUT013,3540.369385
DRG37,OUT027,3623.217041
FDK22,OUT017,3652.535645
DRH36,OUT018,941.6651001
DRC36,OUT018,2543.631592
DRE03,OUT027,1243.411133
FDF34,OUT046,3006.807617
FDZ22,OUT046,1346.032715
FDC44,OUT010,351.3318787
FDN31,OUT027,5110.651367
FDO03,OUT017,4101.676758
FDA01,OUT049,942.2809448
NCH42,OUT049,4050.214844
FDF46,OUT018,1720.680664
DRL35,OUT046,703.1257935
FDW46,OUT049,1096.433472
FDB58,OUT046,2170.168457
FDD47,OUT018,2454.832031
NCO17,OUT045,1875.0448
FDJ26,OUT017,3558.185791
FDU37,OUT045,1325.608765
